,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas,Y_Very_Low_G,Y_Low_G,Y_Medium_G,Y_High_G,Y_Very_High_G
1,28.6,1.4402985567860667,0.5831778842803085,1902.0,1,0,0,0,0,0,0,0,0,0,8.591257837830112,1,0,0,0,0
2,34.05,1.4559739116411503,0.5842684191753752,1902.0,1,0,0,0,0,0,0,0,0,0,6.728957660608969,1,0,0,0,0
3,51.65,1.4985981604904652,0.586879963266193,1902.0,1,0,0,0,0,0,0,0,0,0,6.340138630262746,1,0,0,0,0
4,56.35,1.5066192469061714,0.5878126575843422,1902.0,1,0,0,0,0,0,0,0,0,0,4.406536990413023,1,0,0,0,0
5,69.5,1.6472572590303316,0.5866503769724947,1902.0,1,0,0,0,0,0,0,0,0,0,3.1535823505722895,1,0,0,0,0
6,72.5,1.6741083348975423,0.5841105785984576,1902.0,1,0,0,0,0,0,0,0,0,0,2.627153696443132,1,0,0,0,0
7,72.0,1.6872648729818402,0.5812407499272293,1902.0,1,0,0,0,0,0,0,0,0,0,2.5072486125974183,1,0,0,0,0
8,67.1,1.6383069004079283,0.5788157447000414,1902.0,1,0,0,0,0,0,0,0,0,0,3.9462860429334192,1,0,0,0,0
9,61.35,1.5945332885661183,0.579188822427301,1902.0,1,0,0,0,0,0,0,0,0,0,3.3013189711993167,1,0,0,0,0
10,43.75,1.487300166819563,0.5813411939307224,1902.0,1,0,0,0,0,0,0,0,0,0,4.864862180916997,1,0,0,0,0
11,30.75,1.431959561457543,0.5837518500145541,1902.0,1,0,0,0,0,0,0,0,0,0,9.574149289104234,1,0,0,0,0
0,35.15,1.2046262686614515,0.5494610871730957,1957.0,1,0,0,0,0,0,0,0,0,0,5.770519539631994,1,0,0,0,0
1,28.6,1.2067366286585963,0.5498534337500051,1957.0,1,0,0,0,0,0,0,0,0,0,5.16680193505614,1,0,0,0,0
2,34.05,1.2198700340777204,0.5508816523653537,1957.0,1,0,0,0,0,0,0,0,0,0,4.046810387723898,1,0,0,0,0
3,51.65,1.2555822425730927,0.5533439653652676,1957.0,1,0,0,0,0,0,0,0,0,0,3.812973741647063,1,0,0,0,0
4,56.35,1.262302612272738,0.5542233628652369,1957.0,1,0,0,0,0,0,0,0,0,0,2.6501013330910443,1,0,0,0,0
5,69.5,1.3801344602686563,0.5531274982883521,1957.0,1,0,0,0,0,0,0,0,0,0,1.8965715729713384,1,0,0,0,0
6,72.5,1.4026313076168597,0.5507328312499743,1957.0,1,0,0,0,0,0,0,0,0,0,1.5799761872704583,1,0,0,0,0
7,72.0,1.413654353038839,0.5480269927885305,1957.0,1,0,0,0,0,0,0,0,0,0,1.5078649980905543,1,0,0,0,0
8,67.1,1.3726355111525885,0.5457405592886104,1957.0,1,0,0,0,0,0,0,0,0,0,2.3733053701555806,1,0,0,0,0
9,61.35,1.3359603228526937,0.546092318288598,1957.0,1,0,0,0,0,0,0,0,0,0,1.9854207114494324,1,0,0,0,0
10,43.75,1.246116355983958,0.5481216971346811,1957.0,1,0,0,0,0,0,0,0,0,0,2.9257391414167935,1,0,0,0,0
11,30.75,1.1997499028428062,0.5503946014422938,1957.0,1,0,0,0,0,0,0,0,0,0,5.757915081495698,1,0,0,0,0
0,35.15,1.7797381646675636,0.3330067194988459,1990.0,0,0,0,0,1,0,0,0,0,0,4.193823092688314,1,0,0,0,0
1,28.6,1.782856051373023,0.3332445053030334,1990.0,0,0,0,0,1,0,0,0,0,0,3.755061068897618,1,0,0,0,0
2,34.05,1.8022595987341805,0.3338676681002144,1990.0,0,0,0,0,1,0,0,0,0,0,2.9410881878496804,1,0,0,0,0
3,51.65,1.8550215067692786,0.33535997900925313,1990.0,0,0,0,0,1,0,0,0,0,0,2.7711434333958453,1,0,0,0,0
4,56.35,1.8649503110352066,0.33589294719105267,1990.0,0,0,0,0,1,0,0,0,0,0,1.9260061580850463,1,0,0,0,0
5,69.5,2.0390373638807886,0.33522878684142554,1990.0,0,0,0,0,1,0,0,0,0,0,1.3783656055639395,1,0,0,0,0
6,72.5,2.0722746415758766,0.33377747348483294,1990.0,0,0,0,0,1,0,0,0,0,0,1.1482745313596245,1,0,0,0,0
7,72.0,2.088560302231575,0.3321375713869882,1990.0,0,0,0,0,1,0,0,0,0,0,1.095866499752269,1,0,0,0,0
8,67.1,2.0279582713157596,0.33075185411430935,1990.0,0,0,0,0,1,0,0,0,0,0,1.7248399904030844,1,0,0,0,0
9,61.35,1.9737736382791409,0.33096504138702915,1990.0,0,0,0,0,1,0,0,0,0,0,1.442938226132287,1,0,0,0,0
10,43.75,1.841036422711783,0.33219496796041276,1990.0,0,0,0,0,1,0,0,0,0,0,2.1263306172321412,1,0,0,0,0
11,30.75,1.7725337274258235,0.33357248572260234,1990.0,0,0,0,0,1,0,0,0,0,0,4.184662588640148,1,0,0,0,0
0,35.15,2.043978765535237,1.2571003661081432,1997.0,0,0,0,1,0,0,0,0,0,0,16.174748434978767,0,1,0,0,0
1,28.6,2.0475595699174893,1.257998007518951,1997.0,0,0,0,1,0,0,0,0,0,0,14.482529855227597,0,1,0,0,0
2,34.05,2.0698439933060677,1.2603504470783093,1997.0,0,0,0,1,0,0,0,0,0,0,11.343197009548174,1,0,0,0,0
3,51.65,2.1304395470756345,1.2659839207599306,1997.0,0,0,0,1,0,0,0,0,0,0,10.68775361330015,1,0,0,0,0
4,56.35,2.141842496953098,1.2679958756462237,1997.0,0,0,0,1,0,0,0,0,0,0,7.428225846139868,1,0,0,0,0
5,69.5,2.3417765358106877,1.2654886703263815,1997.0,0,0,0,1,0,0,0,0,0,0,5.316084257415014,1,0,0,0,0
6,72.5,2.379948605827317,1.2600099624052443,1997.0,0,0,0,1,0,0,0,0,0,0,4.428668369778424,1,0,0,0,0
7,72.0,2.398652224833643,1.2538193319858804,1997.0,0,0,0,1,0,0,0,0,0,0,4.226540929377019,1,0,0,0,0
8,67.1,2.3290525124718116,1.2485882492815177,1997.0,0,0,0,1,0,0,0,0,0,0,6.652367617508975,1,0,0,0,0
9,61.35,2.2668229994210223,1.249393031236035,1997.0,0,0,0,1,0,0,0,0,0,0,5.565128117968237,1,0,0,0,0
10,43.75,2.1143780749921355,1.254036004050558,1997.0,0,0,0,1,0,0,0,0,0,0,8.200837770979172,1,0,0,0,0
11,30.75,2.0357046738558586,1.2592361336028237,1997.0,0,0,0,1,0,0,0,0,0,0,16.139418177778595,0,1,0,0,0
0,35.15,5.828836783845733,0.4329087353484997,1966.0,0,0,1,0,0,0,0,0,0,0,9.991708525257916,1,0,0,0,0
1,28.6,5.839048203186756,0.43321785689394343,1966.0,0,0,1,0,0,0,0,0,0,0,8.946365849427805,1,0,0,0,0
2,34.05,5.902596939085744,0.43402796853027875,1966.0,0,0,1,0,0,0,0,0,0,0,7.0070900156248,1,0,0,0,0
3,51.65,6.075397947934319,0.4359679727120291,1966.0,0,0,1,0,0,0,0,0,0,0,6.602199677055279,1,0,0,0,0
4,56.35,6.10791586583583,0.43666083134836847,1966.0,0,0,1,0,0,0,0,0,0,0,4.588675231196222,1,0,0,0,0
5,69.5,6.678069969041885,0.4357974228938532,1966.0,0,0,1,0,0,0,0,0,0,0,3.2839314076091046,1,0,0,0,0
6,72.5,6.786925682017063,0.4339107155302828,1966.0,0,0,1,0,0,0,0,0,0,0,2.7357435377580415,1,0,0,0,0
7,72.0,6.840262998575027,0.43177884280308465,1966.0,0,0,1,0,0,0,0,0,0,0,2.610882339603034,1,0,0,0,0
8,67.1,6.641784731383493,0.42997741034860215,1966.0,0,0,1,0,0,0,0,0,0,0,4.109400433905504,1,0,0,0,0
9,61.35,6.464324142835615,0.43025455380313793,1966.0,0,0,1,0,0,0,0,0,0,0,3.4377745214390263,1,0,0,0,0
10,43.75,6.02959527089012,0.4318534583485366,1966.0,0,0,1,0,0,0,0,0,0,0,5.065944672953876,1,0,0,0,0
11,30.75,5.805241465368417,0.4336442314393831,1966.0,0,0,1,0,0,0,0,0,0,0,9.969883788169387,1,0,0,0,0
0,35.15,5.416932317787301,0.3996080633986151,1974.0,0,0,1,0,0,0,0,0,0,0,10.921798040355313,1,0,0,0,0
1,28.6,5.426422130161559,0.39989340636364007,1974.0,0,0,1,0,0,0,0,0,0,0,9.779148456500845,1,0,0,0,0
2,34.05,5.485480088723685,0.40064120172025725,1974.0,0,0,1,0,0,0,0,0,0,0,7.659352933263108,1,0,0,0,0
3,51.65,5.646069826280294,0.40243197481110377,1974.0,0,0,1,0,0,0,0,0,0,0,7.216772918527015,1,0,0,0,0
4,56.35,5.676289811316765,0.4030715366292632,1974.0,0,0,1,0,0,0,0,0,0,0,5.015817267008616,1,0,0,0,0
5,69.5,6.2061530245629255,0.40227454420971065,1974.0,0,0,1,0,0,0,0,0,0,0,3.5896198854900607,1,0,0,0,0
6,72.5,6.307316267154524,0.4005329681817995,1974.0,0,0,1,0,0,0,0,0,0,0,2.9904033263249357,1,0,0,0,0
7,72.0,6.356884413342392,0.3985650856643858,1974.0,0,0,1,0,0,0,0,0,0,0,2.853919281991729,1,0,0,0,0
8,67.1,6.172431943699059,0.3969022249371712,1974.0,0,0,1,0,0,0,0,0,0,0,4.4919286318858935,1,0,0,0,0
9,61.35,6.007511903408565,0.39715804966443496,1974.0,0,0,1,0,0,0,0,0,0,0,3.757783659973907,1,0,0,0,0
10,43.75,5.603503871747218,0.3986339615524953,1974.0,0,0,1,0,0,0,0,0,0,0,5.537513875805125,1,0,0,0,0
11,30.75,5.395004401815716,0.4002869828671228,1974.0,0,0,1,0,0,0,0,0,0,0,10.897941722873451,1,0,0,0,0
0,35.15,1.0258752739568489,0.6909889429601054,1931.0,1,0,0,0,0,0,0,0,0,0,13.636167164636788,0,1,0,0,0
1,28.6,1.027672483760869,0.6914823485037944,1931.0,1,0,0,0,0,0,0,0,0,0,12.209537531084685,0,1,0,0,0
2,34.05,1.038857061279091,0.692775411307945,1931.0,1,0,0,0,0,0,0,0,0,0,9.562914145181267,1,0,0,0,0
3,51.65,1.06927003883644,0.6958719564442003,1931.0,1,0,0,0,0,0,0,0,0,0,9.010340746335261,1,0,0,0,0
4,56.35,1.0749931923871061,0.6969778654214344,1931.0,1,0,0,0,0,0,0,0,0,0,6.262386693791677,1,0,0,0,0
5,69.5,1.1753403145513717,0.6955997326959581,1931.0,1,0,0,0,0,0,0,0,0,0,4.481739786359793,1,0,0,0,0
6,72.5,1.1944989200350031,0.6925882574810284,1931.0,1,0,0,0,0,0,0,0,0,0,3.73360132615363,1,0,0,0,0
7,72.0,1.2038862877492047,0.6891854606280006,1931.0,1,0,0,0,0,0,0,0,0,0,3.5631972189767174,1,0,0,0,0
8,67.1,1.1689541127234946,0.686310097287192,1931.0,1,0,0,0,0,0,0,0,0,0,5.608297231800998,1,0,0,0,0
9,61.35,1.1377210491390681,0.6867524608780855,1931.0,1,0,0,0,0,0,0,0,0,0,4.691696913512771,1,0,0,0,0
10,43.75,1.061208767676661,0.6893045585178565,1931.0,1,0,0,0,0,0,0,0,0,0,6.913739350239616,1,0,0,0,0
11,30.75,1.0217224979048414,0.6921629078743999,1931.0,1,0,0,0,0,0,0,0,0,0,13.606381891926809,0,1,0,0,0
0,35.15,0.038858911892304886,0.5328107511981535,1919.0,1,0,0,0,0,0,0,0,0,0,10.30286399063023,1,0,0,0,0
1,28.6,0.03892698802124504,0.5331912084848535,1919.0,1,0,0,0,0,0,0,0,0,0,9.22496791455338,1,0,0,0,0
2,34.05,0.03935064626057163,0.5341882689603431,1919.0,1,0,0,0,0,0,0,0,0,0,7.225300379668735,1,0,0,0,0
3,51.65,0.04050265298622879,0.536575966414805,1919.0,1,0,0,0,0,0,0,0,0,0,6.80780120234017,1,0,0,0,0
4,56.35,0.0407194391055722,0.5374287155056843,1919.0,1,0,0,0,0,0,0,0,0,0,4.731572852098189,1,0,0,0,0
5,69.5,0.04452046646027923,0.5363660589462809,1919.0,1,0,0,0,0,0,0,0,0,0,3.386197521837951,1,0,0,0,0
6,72.5,0.04524617121344709,0.5340439575757328,1919.0,1,0,0,0,0,0,0,0,0,0,2.8209383321696837,1,0,0,0,0
7,72.0,0.04560175332383352,0.5314201142191811,1919.0,1,0,0,0,0,0,0,0,0,0,2.692188785578505,1,0,0,0,0
8,67.1,0.04427856487588995,0.529202966582895,1919.0,1,0,0,0,0,0,0,0,0,0,4.237372782296246,1,0,0,0,0
9,61.35,0.043095494285570767,0.5295440662192467,1919.0,1,0,0,0,0,0,0,0,0,0,3.5448315205858094,1,0,0,0,0
10,43.75,0.04019730180593413,0.5315119487366604,1919.0,1,0,0,0,0,0,0,0,0,0,5.223705116853801,1,0,0,0,0
11,30.75,0.038701609769122784,0.5337159771561638,1919.0,1,0,0,0,0,0,0,0,0,0,10.280359601387293,1,0,0,0,0
0,35.15,0.6139708078984172,0.8325167987471148,1926.0,1,0,0,0,0,0,0,0,0,0,22.243997687313758,0,1,0,0,0
1,28.6,0.6150464107356717,0.8331112632575834,1926.0,1,0,0,0,0,0,0,0,0,0,19.91680809758189,0,1,0,0,0
2,34.05,0.6217402109170318,0.834669170250536,1926.0,1,0,0,0,0,0,0,0,0,0,15.59950369932694,0,1,0,0,0
3,51.65,0.639941917182415,0.8383999475231328,1926.0,1,0,0,0,0,0,0,0,0,0,14.698118342459393,0,1,0,0,0
4,56.35,0.6433671378680408,0.8397323679776316,1926.0,1,0,0,0,0,0,0,0,0,0,10.215518294247673,1,0,0,0,0
5,69.5,0.703423370072412,0.8380719671035639,1926.0,1,0,0,0,0,0,0,0,0,0,7.310838026499413,1,0,0,0,0
6,72.5,0.7148895051724641,0.8344436837120823,1926.0,1,0,0,0,0,0,0,0,0,0,6.090437163288109,1,0,0,0,0
7,72.0,0.7205077025165696,0.8303439284674705,1926.0,1,0,0,0,0,0,0,0,0,0,5.81246546345577,1,0,0,0,0
8,67.1,0.6996013250390613,0.8268796352857734,1926.0,1,0,0,0,0,0,0,0,0,0,9.148534859375378,1,0,0,0,0
9,61.35,0.6809088097120182,0.8274126034675728,1926.0,1,0,0,0,0,0,0,0,0,0,7.653330590167706,1,0,0,0,0
10,43.75,0.6351173685337593,0.8304874199010319,1926.0,1,0,0,0,0,0,0,0,0,0,11.278037315078372,1,0,0,0,0
11,30.75,0.61148543435214,0.8339312143065059,1926.0,1,0,0,0,0,0,0,0,0,0,22.195410461205604,0,1,0,0,0
0,35.15,1.1191366624983807,1.0323208304464224,1915.0,0,0,0,0,0,0,0,0,0,1,20.07256086201879,0,1,0,0,0
1,28.6,1.1210972550118572,1.0330579664394035,1915.0,0,0,0,0,0,0,0,0,0,1,17.972549194422246,0,1,0,0,0
2,34.05,1.133298612304463,1.0349897711106646,1915.0,0,0,0,0,0,0,0,0,0,1,14.076695737142952,0,1,0,0,0
3,51.65,1.1664764060033892,1.0396159349286846,1915.0,0,0,0,0,0,0,0,0,0,1,13.263302718037611,0,1,0,0,0
4,56.35,1.1727198462404793,1.0412681362922633,1915.0,0,0,0,0,0,0,0,0,0,1,9.218289606966568,1,0,0,0,0
5,69.5,1.282189434056042,1.0392092392084191,1915.0,0,0,0,0,0,0,0,0,0,1,6.597161324241819,1,0,0,0,0
6,72.5,1.3030897309472762,1.0347101678029822,1915.0,0,0,0,0,0,0,0,0,0,1,5.495894773722436,1,0,0,0,0
7,72.0,1.3133304957264054,1.0296264712996634,1915.0,0,0,0,0,0,0,0,0,0,1,5.24505839344419,1,0,0,0,0
8,67.1,1.2752226684256307,1.025330747754359,1915.0,0,0,0,0,0,0,0,0,0,1,8.255464028745319,1,0,0,0,0
9,61.35,1.2411502354244381,1.0259916282997903,1915.0,0,0,0,0,0,0,0,0,0,1,6.906220106105542,1,0,0,0,0
10,43.75,1.157682292010903,1.0298044006772795,1915.0,0,0,0,0,0,0,0,0,0,1,10.17708658278357,1,0,0,0,0
11,30.75,1.1146063613507362,1.0340747057400672,1915.0,0,0,0,0,0,0,0,0,0,1,20.028716672368976,0,1,0,0,0
0,35.15,3.5361609821997444,0.4162583993735574,1923.0,0,0,1,0,0,0,0,0,0,0,8.165912283625758,1,0,0,0,0
1,28.6,3.542355909933299,0.4165556316287917,1923.0,0,0,1,0,0,0,0,0,0,0,7.311586261646551,1,0,0,0,0
2,34.05,3.5809088097120183,0.417334585125268,1923.0,0,0,1,0,0,0,0,0,0,0,5.726676502463823,1,0,0,0,0
3,51.65,3.6857414217468203,0.4191999737615664,1923.0,0,0,1,0,0,0,0,0,0,0,5.395772235101711,1,0,0,0,0
4,56.35,3.7054689586070704,0.4198661839888158,1923.0,0,0,1,0,0,0,0,0,0,0,3.750181397032622,1,0,0,0,0
5,69.5,4.05136244788541,0.41903598355178195,1923.0,0,0,1,0,0,0,0,0,0,0,2.6838548935040523,1,0,0,0,0
6,72.5,4.117401580423685,0.41722184185604116,1923.0,0,0,1,0,0,0,0,0,0,0,2.2358380154260478,1,0,0,0,0
7,72.0,4.14975955246885,0.41517196423373526,1923.0,0,0,1,0,0,0,0,0,0,0,2.133792845755139,1,0,0,0,0
8,67.1,4.029349403705986,0.4134398176428867,1923.0,0,0,1,0,0,0,0,0,0,0,3.3584850275343445,1,0,0,0,0
9,61.35,3.92168997998694,0.4137063017337864,1923.0,0,0,1,0,0,0,0,0,0,0,2.8095860804976764,1,0,0,0,0
10,43.75,3.6579544643400057,0.41524370995051596,1923.0,0,0,1,0,0,0,0,0,0,0,4.140238851890918,1,0,0,0,0
11,30.75,3.5218464889901733,0.4169656071532529,1923.0,0,0,1,0,0,0,0,0,0,0,8.148075605521347,1,0,0,0,0
0,35.15,3.7537708887966517,0.7242896149099898,2004.0,0,1,0,0,0,0,0,0,0,0,10.538280838849904,1,0,0,0,0
1,28.6,3.760347042852271,0.7248067990340976,2004.0,0,1,0,0,0,0,0,0,0,0,9.435755213439089,1,0,0,0,0
2,34.05,3.8012724287712194,0.7261621781179662,2004.0,0,1,0,0,0,0,0,0,0,0,7.390395972929885,1,0,0,0,0
3,51.65,3.912556278469701,0.7294079543451255,2004.0,0,1,0,0,0,0,0,0,0,0,6.963357085036336,1,0,0,0,0
4,56.35,3.9334978175982744,0.7305671601405395,2004.0,0,1,0,0,0,0,0,0,0,0,4.8396876412457255,1,0,0,0,0
5,69.5,4.300677060062974,0.7291226113801005,2004.0,0,1,0,0,0,0,0,0,0,0,3.463570953998692,1,0,0,0,0
6,72.5,4.370780139218988,0.7259660048295116,2004.0,0,1,0,0,0,0,0,0,0,0,2.885395789026865,1,0,0,0,0
7,72.0,4.405129371082317,0.7223992177666992,2004.0,0,1,0,0,0,0,0,0,0,0,2.753704360208009,1,0,0,0,0
8,67.1,4.277309367010969,0.7193852826986228,2004.0,0,1,0,0,0,0,0,0,0,0,4.334195272241491,1,0,0,0,0
9,61.35,4.163024747986136,0.7198489650167883,2004.0,0,1,0,0,0,0,0,0,0,0,3.625829684281361,1,0,0,0,0
10,43.75,3.883059354453237,0.7225240553138977,2004.0,0,1,0,0,0,0,0,0,0,0,5.343064956579637,1,0,0,0,0
11,30.75,3.7385755036972608,0.72552015644666,2004.0,0,1,0,0,0,0,0,0,0,0,10.51526223216301,1,0,0,0,0
0,35.15,3.5517045469566666,0.5910869271104515,2004.0,0,1,0,0,0,0,0,0,0,0,7.0400513805900955,1,0,0,0,0
1,28.6,3.557926705141797,0.5915089969128843,2004.0,0,1,0,0,0,0,0,0,0,0,6.303514067720717,1,0,0,0,0
2,34.05,3.596649068216247,0.5926151108778805,2004.0,0,1,0,0,0,0,0,0,0,0,4.937120975228316,1,0,0,0,0
3,51.65,3.701942482941312,0.5952639627414242,2004.0,0,1,0,0,0,0,0,0,0,0,4.65183955615686,1,0,0,0,0
4,56.35,3.721756734249299,0.5962099812641185,2004.0,0,1,0,0,0,0,0,0,0,0,3.2331316826146765,1,0,0,0,0
5,69.5,4.069170634469522,0.5950310966435303,2004.0,0,1,0,0,0,0,0,0,0,0,2.3138230845564904,1,0,0,0,0
6,72.5,4.135500048909064,0.5924550154355784,2004.0,0,1,0,0,0,0,0,0,0,0,1.9275757515591436,1,0,0,0,0
7,72.0,4.168000253798383,0.589544189211904,2004.0,0,1,0,0,0,0,0,0,0,0,1.8395998815433994,1,0,0,0,0
8,67.1,4.047060829656342,0.5870845410528991,2004.0,0,1,0,0,0,0,0,0,0,0,2.895439766380415,1,0,0,0,0
9,61.35,3.938928177701168,0.5874629484619767,2004.0,0,1,0,0,0,0,0,0,0,0,2.422219303598985,1,0,0,0,0
10,43.75,3.67403338506238,0.5896460681297326,2004.0,0,1,0,0,0,0,0,0,0,0,3.5694106467043247,1,0,0,0,0
11,30.75,3.537327132897823,0.5920911621576191,2004.0,0,1,0,0,0,0,0,0,0,0,7.024673903346567,1,0,0,0,0
0,35.15,0.4507633779507367,2.289421196554566,1981.0,0,0,0,0,1,0,0,0,0,0,57.95955786272719,0,0,0,0,1
1,28.6,0.4515530610464425,2.2910559739583545,1981.0,0,0,0,0,1,0,0,0,0,0,51.89577015785221,0,0,0,0,1
2,34.05,0.45646749662263086,2.295340218188974,1981.0,0,0,0,0,1,0,0,0,0,0,40.64648585207405,0,0,0,1,0
3,51.65,0.46983077464025397,2.3055998556886155,1981.0,0,0,0,0,1,0,0,0,0,0,38.29781195440613,0,0,0,1,0
4,56.35,0.4723454936246375,2.3092640119384873,1981.0,0,0,0,0,1,0,0,0,0,0,26.617828863148837,0,0,1,0,0
5,69.5,0.5164374109392391,2.304697909534801,1981.0,0,0,0,0,1,0,0,0,0,0,19.049315935848313,0,1,0,0,0
6,72.5,0.5248555860759863,2.2947201302082263,1981.0,0,0,0,0,1,0,0,0,0,0,15.86940666588112,0,1,0,0,0
7,72.0,0.5289803385564688,2.283445803285544,1981.0,0,0,0,0,1,0,0,0,0,0,15.145116138292115,0,1,0,0,0
8,67.1,0.5136313525603234,2.2739189970358766,1981.0,0,0,0,0,1,0,0,0,0,0,23.83766816535655,0,0,1,0,0
9,61.35,0.49990773371262087,2.2753846595358254,1981.0,0,0,0,0,1,0,0,0,0,0,19.941723759321857,0,1,0,0,0
10,43.75,0.4662887009488359,2.2838404047278376,1981.0,0,0,0,0,1,0,0,0,0,0,29.38635696379719,0,0,1,0,0
11,30.75,0.4489386733218243,2.293310839342891,1981.0,0,0,0,0,1,0,0,0,0,0,57.832957681294374,0,0,0,0,1
