,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric,Y_Very_Low_E,Y_Low_E,Y_Medium_E,Y_High_E,Y_Very_High_E
5,69.5,2.840405760165815,0.38551310486763934,1915.0,0,0,1,0,0,0,0,0,0,0,0.962021792740276,1,0,0,0,0
6,72.5,2.8867057234179243,0.38384409450755785,1915.0,0,0,1,0,0,0,0,0,0,0,1.091621493131569,1,0,0,0,0
7,72.0,2.9093918620605783,0.38195820709503636,1915.0,0,0,1,0,0,0,0,0,0,0,1.0519213846146507,1,0,0,0,0
8,67.1,2.8249724390817788,0.3803646322314557,1915.0,0,0,1,0,0,0,0,0,0,0,1.3291696667781416,1,0,0,0,0
9,61.35,2.7494925354194146,0.3806097975950835,1915.0,0,0,1,0,0,0,0,0,0,0,0.9841409484418502,1,0,0,0,0
10,43.75,2.5645878552185972,0.38202421315447466,1915.0,0,0,1,0,0,0,0,0,0,0,0.8145351769012533,1,0,0,0,0
11,30.75,2.4691627032700336,0.3836083585809927,1915.0,0,0,1,0,0,0,0,0,0,0,0.9965579319394895,1,0,0,0,0
0,35.15,3.8858911892304886,0.5411359191856246,1992.0,0,0,1,0,0,0,0,0,0,0,3.1358066327394063,1,0,0,0,0
1,28.6,3.8926988021245044,0.5415223211174293,1992.0,0,0,1,0,0,0,0,0,0,0,2.8488150430040786,1,0,0,0,0
2,34.05,3.935064626057163,0.5425349606628485,1992.0,0,0,1,0,0,0,0,0,0,0,2.772393986422665,1,0,0,0,0
3,51.65,4.050265298622879,0.5449599658900364,1992.0,0,0,1,0,0,0,0,0,0,0,2.9510820659299415,1,0,0,0,0
4,56.35,4.07194391055722,0.5458260391854606,1992.0,0,0,1,0,0,0,0,0,0,0,2.889252123846406,1,0,0,0,0
5,69.5,4.452046646027923,0.5447467786173165,1992.0,0,0,1,0,0,0,0,0,0,0,3.324305472538201,1,0,0,0,0
6,72.5,4.524617121344709,0.5423883944128536,1992.0,0,0,1,0,0,0,0,0,0,0,3.7721425137583267,1,0,0,0,0
7,72.0,4.560175332383352,0.5397235535038558,1992.0,0,0,1,0,0,0,0,0,0,0,3.6349571724291807,1,0,0,0,0
8,67.1,4.427856487588995,0.5374717629357527,1992.0,0,0,1,0,0,0,0,0,0,0,4.592999899322723,1,0,0,0,0
9,61.35,4.309549428557077,0.5378181922539224,1992.0,0,0,1,0,0,0,0,0,0,0,3.4007391156235807,1,0,0,0,0
10,43.75,4.019730180593413,0.5398168229356707,1992.0,0,0,1,0,0,0,0,0,0,0,2.8146594667411473,1,0,0,0,0
11,30.75,3.8701609769122784,0.5420552892992287,1992.0,0,0,1,0,0,0,0,0,0,0,3.4436465076443383,1,0,0,0,0
0,35.15,1.321203004338366,0.5494610871730957,1996.0,1,0,0,0,0,0,0,0,0,0,4.4050696209168745,1,0,0,0,0
1,28.6,1.3235175927223315,0.5498534337500051,1996.0,1,0,0,0,0,0,0,0,0,0,4.001914043591839,1,0,0,0,0
2,34.05,1.3379219728594354,0.5508816523653537,1996.0,1,0,0,0,0,0,0,0,0,0,3.8945604615085365,1,0,0,0,0
3,51.65,1.377090201531779,0.5533439653652676,1996.0,1,0,0,0,0,0,0,0,0,0,4.145575119886835,1,0,0,0,0
4,56.35,1.3844609295894548,0.5542233628652369,1996.0,1,0,0,0,0,0,0,0,0,0,4.058718616462293,1,0,0,0,0
5,69.5,1.5136958596494938,0.5531274982883521,1996.0,1,0,0,0,0,0,0,0,0,0,4.669866086396113,1,0,0,0,0
6,72.5,1.538369821257201,0.5507328312499743,1996.0,1,0,0,0,0,0,0,0,0,0,5.298971632893634,0,1,0,0,0
7,72.0,1.5504596130103396,0.5480269927885305,1996.0,1,0,0,0,0,0,0,0,0,0,5.106258544907015,0,1,0,0,0
8,67.1,1.5054712057802584,0.5457405592886104,1996.0,1,0,0,0,0,0,0,0,0,0,6.452082891254655,0,1,0,0,0
9,61.35,1.4652468057094061,0.546092318288598,1996.0,1,0,0,0,0,0,0,0,0,0,4.777237349552501,1,0,0,0,0
10,43.75,1.3667082614017605,0.5481216971346811,1996.0,1,0,0,0,0,0,0,0,0,0,3.9539335049291893,1,0,0,0,0
11,30.75,1.3158547321501746,0.5503946014422938,1996.0,1,0,0,0,0,0,0,0,0,0,4.837512127700506,1,0,0,0,0
0,35.15,4.033555054421247,0.5161604152232112,2004.0,0,0,1,0,0,0,0,0,0,0,3.381025240995303,1,0,0,0,0
1,28.6,4.040621356605236,0.5165289832197018,2004.0,0,0,1,0,0,0,0,0,0,0,3.0715910435171105,1,0,0,0,0
2,34.05,4.084597081847335,0.5174948855553323,2004.0,0,0,1,0,0,0,0,0,0,0,2.9891938961459505,1,0,0,0,0
3,51.65,4.204175379970549,0.5198079674643423,2004.0,0,0,1,0,0,0,0,0,0,0,3.1818552996813145,1,0,0,0,0
4,56.35,4.226677779158394,0.5206340681461317,2004.0,0,0,1,0,0,0,0,0,0,0,3.115190285119786,1,0,0,0,0
5,69.5,4.621224418576984,0.5196046196042096,2004.0,0,0,1,0,0,0,0,0,0,0,3.5842646016765767,1,0,0,0,0
6,72.5,4.696552571955808,0.5173550839014911,2004.0,0,0,1,0,0,0,0,0,0,0,4.06712228952296,1,0,0,0,0
7,72.0,4.733461995013919,0.5148132356498317,2004.0,0,0,1,0,0,0,0,0,0,0,3.9192091188300315,1,0,0,0,0
8,67.1,4.596115034117377,0.5126653738771795,2004.0,0,0,1,0,0,0,0,0,0,0,4.952170337726789,1,0,0,0,0
9,61.35,4.473312306842246,0.5129958141498951,2004.0,0,0,1,0,0,0,0,0,0,0,3.666675319810411,1,0,0,0,0
10,43.75,4.172479927455963,0.5149022003386398,2004.0,0,0,1,0,0,0,0,0,0,0,3.0347645172064537,1,0,0,0,0
11,30.75,4.017227094034945,0.5170373528700336,2004.0,0,0,1,0,0,0,0,0,0,0,3.7129380497673057,1,0,0,0,0
0,35.15,1.2046262686614515,1.7815859493188255,1983.0,0,0,0,1,0,0,0,0,0,0,10.49404445992492,0,0,1,0,0
1,28.6,1.2067366286585963,1.7828581033712285,1983.0,0,0,0,1,0,0,0,0,0,0,9.533620921412258,0,1,0,0,0
2,34.05,1.2198700340777204,1.7861920243361469,1983.0,0,0,0,1,0,0,0,0,0,0,9.277876209009756,0,1,0,0,0
3,51.65,1.2555822425730927,1.7941758876995042,1983.0,0,0,0,1,0,0,0,0,0,0,9.875859717058479,0,1,0,0,0
4,56.35,1.262302612272738,1.7970272674721317,1983.0,0,0,0,1,0,0,0,0,0,0,9.668944483700363,0,1,0,0,0
5,69.5,1.3801344602686563,1.7934740096016266,1983.0,0,0,0,1,0,0,0,0,0,0,11.124859888669887,0,0,1,0,0
6,72.5,1.4026313076168597,1.785709483143856,1983.0,0,0,0,1,0,0,0,0,0,0,12.623556196120354,0,0,1,0,0
7,72.0,1.413654353038839,1.7769360069203866,1983.0,0,0,0,1,0,0,0,0,0,0,12.16446249559444,0,0,1,0,0
8,67.1,1.3726355111525885,1.7695224195115549,1983.0,0,0,0,1,0,0,0,0,0,0,15.37057312294065,0,0,0,1,0
9,61.35,1.3359603228526937,1.770662971420606,1983.0,0,0,0,1,0,0,0,0,0,0,11.380646722079096,0,0,1,0,0
10,43.75,1.246116355983958,1.777243078588208,1983.0,0,0,0,1,0,0,0,0,0,0,9.419318549539144,0,1,0,0,0
11,30.75,1.1997499028428062,1.7846127986159224,1983.0,0,0,0,1,0,0,0,0,0,0,11.524237233950647,0,0,1,0,0
0,35.15,0.3963609013015098,0.50783524723574,1981.0,1,0,0,0,0,0,0,0,0,0,2.441268815753057,1,0,0,0,0
1,28.6,0.3970552778166994,0.508197870587126,1981.0,1,0,0,0,0,0,0,0,0,0,2.2178418955184402,1,0,0,0,0
2,34.05,0.4013765918578306,0.509148193852827,1981.0,1,0,0,0,0,0,0,0,0,0,2.1583470464575067,1,0,0,0,0
3,51.65,0.4131270604595337,0.5114239679891109,1981.0,1,0,0,0,0,0,0,0,0,0,2.2974581866960344,1,0,0,0,0
4,56.35,0.4153382788768364,0.5122367444663553,1981.0,1,0,0,0,0,0,0,0,0,0,2.249322721992176,1,0,0,0,0
5,69.5,0.45410875789484817,0.511223899933174,1981.0,1,0,0,0,0,0,0,0,0,0,2.5880177685111625,1,0,0,0,0
6,72.5,0.4615109463771603,0.5090106470643702,1981.0,1,0,0,0,0,0,0,0,0,0,2.9366650963965313,1,0,0,0,0
7,72.0,0.46513788390310185,0.5065097963651569,1981.0,1,0,0,0,0,0,0,0,0,0,2.829864411600252,1,0,0,0,0
8,67.1,0.4516413617340775,0.5043965775243218,1981.0,1,0,0,0,0,0,0,0,0,0,3.5757139193172,1,0,0,0,0
9,61.35,0.4395740417128218,0.5047216881152194,1981.0,1,0,0,0,0,0,0,0,0,0,2.6475224163394406,1,0,0,0,0
10,43.75,0.41001247842052807,0.5065973261396294,1981.0,1,0,0,0,0,0,0,0,0,0,2.1912513072008415,1,0,0,0,0
11,30.75,0.39475641964505237,0.5086980407269686,1981.0,1,0,0,0,0,0,0,0,0,0,2.680926414217352,1,0,0,0,0
0,35.15,3.1475718632766956,0.37463255943620166,1926.0,0,0,1,0,0,0,0,0,0,0,1.0989678865859558,1,0,0,0,0
1,28.6,3.1530860297208485,0.37490006846591256,1926.0,0,0,1,0,0,0,0,0,0,0,0.9983894460831205,1,0,0,0,0
2,34.05,3.187402347106302,0.3756011266127412,1926.0,0,0,1,0,0,0,0,0,0,0,0.9716070908941546,1,0,0,0,0
3,51.65,3.280714891884532,0.3772799763854098,1926.0,0,0,1,0,0,0,0,0,0,0,1.0342297217171101,1,0,0,0,0
4,56.35,3.2982745675513483,0.37787956558993424,1926.0,0,0,1,0,0,0,0,0,0,0,1.0125609363813526,1,0,0,0,0
5,69.5,3.606157783282618,0.37713238519660375,1926.0,0,0,1,0,0,0,0,0,0,0,1.1650287748546366,1,0,0,0,0
6,72.5,3.6649398682892143,0.3754996576704371,1926.0,0,0,1,0,0,0,0,0,0,0,1.3219767580581305,1,0,0,0,0
7,72.0,3.693742019230515,0.3736547678103617,1926.0,0,0,1,0,0,0,0,0,0,0,1.273899085456437,1,0,0,0,0
8,67.1,3.586563754947086,0.372095835878598,1926.0,0,0,1,0,0,0,0,0,0,0,1.6096526296453133,1,0,0,0,0
9,61.35,3.4907350371312322,0.3723356715604078,1926.0,0,0,1,0,0,0,0,0,0,0,1.1918155410820634,1,0,0,0,0
10,43.75,3.2559814462806647,0.37371933895546433,1926.0,0,0,1,0,0,0,0,0,0,0,0.9864193580461526,1,0,0,0,0
11,30.75,3.1348303912989457,0.37526904643792763,1926.0,0,0,1,0,0,0,0,0,0,0,1.2068527711955714,1,0,0,0,0
0,35.15,1.4377797400152807,0.5827617591229803,1902.0,1,0,0,0,0,0,0,0,0,0,3.2691113724174157,1,0,0,0,0
1,28.6,1.4402985567860667,0.5831778842803085,1902.0,1,0,0,0,0,0,0,0,0,0,2.969919623794732,1,0,0,0,0
2,34.05,1.4559739116411503,0.5842684191753752,1902.0,1,0,0,0,0,0,0,0,0,0,2.8902498691121203,1,0,0,0,0
3,51.65,1.4985981604904652,0.586879963266193,1902.0,1,0,0,0,0,0,0,0,0,0,3.07653407003632,1,0,0,0,0
4,56.35,1.5066192469061714,0.5878126575843422,1902.0,1,0,0,0,0,0,0,0,0,0,3.0120757055724954,1,0,0,0,0
5,69.5,1.6472572590303316,0.5866503769724947,1902.0,1,0,0,0,0,0,0,0,0,0,3.4656233940580488,1,0,0,0,0
6,72.5,1.6741083348975423,0.5841105785984576,1902.0,1,0,0,0,0,0,0,0,0,0,3.932498216362867,1,0,0,0,0
7,72.0,1.6872648729818402,0.5812407499272293,1902.0,1,0,0,0,0,0,0,0,0,0,3.7894810561892203,1,0,0,0,0
8,67.1,1.6383069004079283,0.5788157447000414,1902.0,1,0,0,0,0,0,0,0,0,0,4.7882506681449915,1,0,0,0,0
9,61.35,1.5945332885661183,0.579188822427301,1902.0,1,0,0,0,0,0,0,0,0,0,3.545306270303331,1,0,0,0,0
10,43.75,1.487300166819563,0.5813411939307224,1902.0,1,0,0,0,0,0,0,0,0,0,2.9343120765605213,1,0,0,0,0
11,30.75,1.431959561457543,0.5837518500145541,1902.0,1,0,0,0,0,0,0,0,0,0,3.5900376774479397,1,0,0,0,0
0,35.15,1.2046262686614515,0.5494610871730957,1957.0,1,0,0,0,0,0,0,0,0,0,4.123732130681183,1,0,0,0,0
1,28.6,1.2067366286585963,0.5498534337500051,1957.0,1,0,0,0,0,0,0,0,0,0,3.7463247907416757,1,0,0,0,0
2,34.05,1.2198700340777204,0.5508816523653537,1957.0,1,0,0,0,0,0,0,0,0,0,3.645827533291181,1,0,0,0,0
3,51.65,1.2555822425730927,0.5533439653652676,1957.0,1,0,0,0,0,0,0,0,0,0,3.880810700665298,1,0,0,0,0
4,56.35,1.262302612272738,0.5542233628652369,1957.0,1,0,0,0,0,0,0,0,0,0,3.799501440028493,1,0,0,0,0
5,69.5,1.3801344602686563,0.5531274982883521,1957.0,1,0,0,0,0,0,0,0,0,0,4.371616905896214,1,0,0,0,0
6,72.5,1.4026313076168597,0.5507328312499743,1957.0,1,0,0,0,0,0,0,0,0,0,4.960543524300398,1,0,0,0,0
7,72.0,1.413654353038839,0.5480269927885305,1957.0,1,0,0,0,0,0,0,0,0,0,4.780138395364478,1,0,0,0,0
8,67.1,1.3726355111525885,0.5457405592886104,1957.0,1,0,0,0,0,0,0,0,0,0,6.040009311577516,0,1,0,0,0
9,61.35,1.3359603228526937,0.546092318288598,1957.0,1,0,0,0,0,0,0,0,0,0,4.47213071518708,1,0,0,0,0
10,43.75,1.246116355983958,0.5481216971346811,1957.0,1,0,0,0,0,0,0,0,0,0,3.701408613255841,1,0,0,0,0
11,30.75,1.1997499028428062,0.5503946014422938,1957.0,1,0,0,0,0,0,0,0,0,0,4.528555939010642,1,0,0,0,0
0,35.15,1.7797381646675636,0.3330067194988459,1990.0,0,0,0,0,1,0,0,0,0,0,2.5836686369210433,1,0,0,0,0
1,28.6,1.782856051373023,0.3332445053030334,1990.0,0,0,0,0,1,0,0,0,0,0,2.3472091684966405,1,0,0,0,0
2,34.05,1.8022595987341805,0.3338676681002144,1990.0,0,0,0,0,1,0,0,0,0,0,2.284243969996094,1,0,0,0,0
3,51.65,1.8550215067692786,0.33535997900925313,1990.0,0,0,0,0,1,0,0,0,0,0,2.431469497869697,1,0,0,0,0
4,56.35,1.8649503110352066,0.33589294719105267,1990.0,0,0,0,0,1,0,0,0,0,0,2.380526279459472,1,0,0,0,0
5,69.5,2.0390373638807886,0.33522878684142554,1990.0,0,0,0,0,1,0,0,0,0,0,2.7389774928305344,1,0,0,0,0
6,72.5,2.0722746415758766,0.33377747348483294,1990.0,0,0,0,0,1,0,0,0,0,0,3.107961506631525,1,0,0,0,0
7,72.0,2.088560302231575,0.3321375713869882,1990.0,0,0,0,0,1,0,0,0,0,0,2.9949311111546884,1,0,0,0,0
8,67.1,2.0279582713157596,0.33075185411430935,1990.0,0,0,0,0,1,0,0,0,0,0,3.784286207372083,1,0,0,0,0
9,61.35,1.9737736382791409,0.33096504138702915,1990.0,0,0,0,0,1,0,0,0,0,0,2.8019530616629775,1,0,0,0,0
10,43.75,1.841036422711783,0.33219496796041276,1990.0,0,0,0,0,1,0,0,0,0,0,2.3190675445058115,1,0,0,0,0
11,30.75,1.7725337274258235,0.33357248572260234,1990.0,0,0,0,0,1,0,0,0,0,0,2.837305523099435,1,0,0,0,0
0,35.15,0.4663069427076586,0.24975503962413442,1909.0,1,0,0,0,0,0,0,0,0,0,2.773730487918038,1,0,0,0,0
1,28.6,0.4671238562549405,0.24993337897727505,1909.0,1,0,0,0,0,0,0,0,0,0,2.5198764033217773,1,0,0,0,0
2,34.05,0.47220775512685953,0.2504007510751608,1909.0,1,0,0,0,0,0,0,0,0,0,2.4522793096918045,1,0,0,0,0
3,51.65,0.4860318358347455,0.25151998425693983,1909.0,1,0,0,0,0,0,0,0,0,0,2.610335156880276,1,0,0,0,0
4,56.35,0.4886332692668664,0.25191971039328953,1909.0,1,0,0,0,0,0,0,0,0,0,2.5556444136333023,1,0,0,0,0
5,69.5,0.5342455975233508,0.25142159013106913,1909.0,1,0,0,0,0,0,0,0,0,0,2.940464295235214,1,0,0,0,0
6,72.5,0.542954054561365,0.2503331051136247,1909.0,1,0,0,0,0,0,0,0,0,0,3.3365917993619965,1,0,0,0,0
7,72.0,0.5472210398860022,0.24910317854024114,1909.0,1,0,0,0,0,0,0,0,0,0,3.2152465736177414,1,0,0,0,0
8,67.1,0.5313427785106795,0.24806389058573203,1909.0,1,0,0,0,0,0,0,0,0,0,4.062668826179061,1,0,0,0,0
9,61.35,0.5171459314268492,0.24822378104027187,1909.0,1,0,0,0,0,0,0,0,0,0,3.008072522067542,1,0,0,0,0
10,43.75,0.48236762167120956,0.24914622597030955,1909.0,1,0,0,0,0,0,0,0,0,0,2.4896646031987135,1,0,0,0,0
11,30.75,0.4644193172294734,0.25017936429195176,1909.0,1,0,0,0,0,0,0,0,0,0,3.046025608894537,1,0,0,0,0
0,35.15,0.9714727973076221,0.7242896149099898,1990.0,0,0,0,0,1,0,0,0,0,0,8.650389047440113,0,1,0,0,0
1,28.6,0.9731747005311261,0.7248067990340976,1990.0,0,0,0,0,1,0,0,0,0,0,7.858698361338992,0,1,0,0,0
2,34.05,0.9837661565142908,0.7261621781179662,1990.0,0,0,0,0,1,0,0,0,0,0,7.647884383224482,0,1,0,0,0
3,51.65,1.0125663246557197,0.7294079543451255,1990.0,0,0,0,0,1,0,0,0,0,0,8.140810633759111,0,1,0,0,0
4,56.35,1.017985977639305,0.7305671601405395,1990.0,0,0,0,0,1,0,0,0,0,0,7.970247484801156,0,1,0,0,0
5,69.5,1.1130116615069807,0.7291226113801005,1990.0,0,0,0,0,1,0,0,0,0,0,9.17037911386401,0,1,0,0,0
6,72.5,1.1311542803361772,0.7259660048295116,1990.0,0,0,0,0,1,0,0,0,0,0,10.405775645002892,0,0,1,0,0
7,72.0,1.140043833095838,0.7223992177666992,1990.0,0,0,0,0,1,0,0,0,0,0,10.027338224240667,0,0,1,0,0
8,67.1,1.1069641218972488,0.7193852826986228,1990.0,0,0,0,0,1,0,0,0,0,0,12.670180491737161,0,0,1,0,0
9,61.35,1.0773873571392691,0.7198489650167883,1990.0,0,0,0,0,1,0,0,0,0,0,9.381227812919192,0,1,0,0,0
10,43.75,1.0049325451483533,0.7225240553138977,1990.0,0,0,0,0,1,0,0,0,0,0,7.7644773020016205,0,1,0,0,0
11,30.75,0.9675402442280696,0.72552015644666,1990.0,0,0,0,0,1,0,0,0,0,0,9.49959149967061,0,1,0,0,0
0,35.15,0.707232196439949,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02376763455568917,1,0,0,0,0
1,28.6,0.7084711819866597,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021592401186970037,1,0,0,0,0
2,34.05,0.7161817619424037,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021013172950693253,1,0,0,0,0
3,51.65,0.737148284349364,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02236752717931377,1,0,0,0,0
4,56.35,0.741093791721414,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021898891309774484,1,0,0,0,0
5,69.5,0.810272489577082,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.025196348779242973,1,0,0,0,0
6,72.5,0.8234803160847369,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02859069938271834,1,0,0,0,0
7,72.0,0.8299519104937699,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02755091235469607,1,0,0,0,0
8,67.1,0.805869880741197,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.03481233248940943,1,0,0,0,0
9,61.35,0.784337995997388,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.025775672414076377,1,0,0,0,0
10,43.75,0.7315908928680012,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02133352130382267,1,0,0,0,0
11,30.75,0.7043692977980347,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.026100886093593397,1,0,0,0,0
0,35.15,2.043978765535237,1.2571003661081432,1997.0,0,0,0,1,0,0,0,0,0,0,8.59235640639997,0,1,0,0,0
1,28.6,2.0475595699174893,1.257998007518951,1997.0,0,0,0,1,0,0,0,0,0,0,7.805976915107473,0,1,0,0,0
2,34.05,2.0698439933060677,1.2603504470783093,1997.0,0,0,0,1,0,0,0,0,0,0,7.5965772192698715,0,1,0,0,0
3,51.65,2.1304395470756345,1.2659839207599306,1997.0,0,0,0,1,0,0,0,0,0,0,8.086196588229617,0,1,0,0,0
4,56.35,2.141842496953098,1.2679958756462237,1997.0,0,0,0,1,0,0,0,0,0,0,7.916777691853123,0,1,0,0,0
5,69.5,2.3417765358106877,1.2654886703263815,1997.0,0,0,0,1,0,0,0,0,0,0,9.108858028928024,0,1,0,0,0
6,72.5,2.379948605827317,1.2600099624052443,1997.0,0,0,0,1,0,0,0,0,0,0,10.33596668734342,0,0,1,0,0
7,72.0,2.398652224833643,1.2538193319858804,1997.0,0,0,0,1,0,0,0,0,0,0,9.96006807990795,0,0,1,0,0
8,67.1,2.3290525124718116,1.2485882492815177,1997.0,0,0,0,1,0,0,0,0,0,0,12.585180379908852,0,0,1,0,0
9,61.35,2.2668229994210223,1.249393031236035,1997.0,0,0,0,1,0,0,0,0,0,0,9.318292212774821,0,1,0,0,0
10,43.75,2.1143780749921355,1.254036004050558,1997.0,0,0,0,1,0,0,0,0,0,0,7.712387954151452,0,1,0,0,0
11,30.75,2.0357046738558586,1.2592361336028237,1997.0,0,0,0,1,0,0,0,0,0,0,9.435861836125417,0,1,0,0,0
0,35.15,5.828836783845733,0.4329087353484997,1966.0,0,0,1,0,0,0,0,0,0,0,1.4221284910948098,1,0,0,0,0
1,28.6,5.839048203186756,0.43321785689394343,1966.0,0,0,1,0,0,0,0,0,0,0,1.29197412755529,1,0,0,0,0
2,34.05,5.902596939085744,0.43402796853027875,1966.0,0,0,1,0,0,0,0,0,0,0,1.2573161991137474,1,0,0,0,0
3,51.65,6.075397947934319,0.4359679727120291,1966.0,0,0,1,0,0,0,0,0,0,0,1.3383535329318466,1,0,0,0,0
4,56.35,6.10791586583583,0.43666083134836847,1966.0,0,0,1,0,0,0,0,0,0,0,1.3103128618899198,1,0,0,0,0
5,69.5,6.678069969041885,0.4357974228938532,1966.0,0,0,1,0,0,0,0,0,0,0,1.5076151304230772,1,0,0,0,0
6,72.5,6.786925682017063,0.4339107155302828,1966.0,0,0,1,0,0,0,0,0,0,0,1.7107149673318245,1,0,0,0,0
7,72.0,6.840262998575027,0.43177884280308465,1966.0,0,0,1,0,0,0,0,0,0,0,1.6484996571057882,1,0,0,0,0
8,67.1,6.641784731383493,0.42997741034860215,1966.0,0,0,1,0,0,0,0,0,0,0,2.082984310392984,1,0,0,0,0
9,61.35,6.464324142835615,0.43025455380313793,1966.0,0,0,1,0,0,0,0,0,0,0,1.5422787670054556,1,0,0,0,0
10,43.75,6.02959527089012,0.4318534583485366,1966.0,0,0,1,0,0,0,0,0,0,0,1.2764841360404617,1,0,0,0,0
11,30.75,5.805241465368417,0.4336442314393831,1966.0,0,0,1,0,0,0,0,0,0,0,1.5617378191147966,1,0,0,0,0
0,35.15,5.416932317787301,0.3996080633986151,1974.0,0,0,1,0,0,0,0,0,0,0,0.8071488695112043,1,0,0,0,0
1,28.6,5.426422130161559,0.39989340636364007,1974.0,0,0,1,0,0,0,0,0,0,0,0.7332779443095024,1,0,0,0,0
2,34.05,5.485480088723685,0.40064120172025725,1974.0,0,0,1,0,0,0,0,0,0,0,0.7136073534055429,1,0,0,0,0
3,51.65,5.646069826280294,0.40243197481110377,1974.0,0,0,1,0,0,0,0,0,0,0,0.7596012230094957,1,0,0,0,0
4,56.35,5.676289811316765,0.4030715366292632,1974.0,0,0,1,0,0,0,0,0,0,0,0.7436863488799416,1,0,0,0,0
5,69.5,6.2061530245629255,0.40227454420971065,1974.0,0,0,1,0,0,0,0,0,0,0,0.8556680045430914,1,0,0,0,0
6,72.5,6.307316267154524,0.4005329681817995,1974.0,0,0,1,0,0,0,0,0,0,0,0.970940151037115,1,0,0,0,0
7,72.0,6.356884413342392,0.3985650856643858,1974.0,0,0,1,0,0,0,0,0,0,0,0.9356289835654786,1,0,0,0,0
8,67.1,6.172431943699059,0.3969022249371712,1974.0,0,0,1,0,0,0,0,0,0,0,1.1822268113403445,1,0,0,0,0
9,61.35,6.007511903408565,0.39715804966443496,1974.0,0,0,1,0,0,0,0,0,0,0,0.8753418351820339,1,0,0,0,0
10,43.75,5.603503871747218,0.3986339615524953,1974.0,0,0,1,0,0,0,0,0,0,0,0.7244863834778179,1,0,0,0,0
11,30.75,5.395004401815716,0.4002869828671228,1974.0,0,0,1,0,0,0,0,0,0,0,0.8863860917384319,1,0,0,0,0
0,35.15,1.0258752739568489,0.6909889429601054,1931.0,1,0,0,0,0,0,0,0,0,0,3.1072220909137647,1,0,0,0,0
1,28.6,1.027672483760869,0.6914823485037944,1931.0,1,0,0,0,0,0,0,0,0,0,2.8228465818432165,1,0,0,0,0
2,34.05,1.038857061279091,0.692775411307945,1931.0,1,0,0,0,0,0,0,0,0,0,2.7471221437539652,1,0,0,0,0
3,51.65,1.06927003883644,0.6958719564442003,1931.0,1,0,0,0,0,0,0,0,0,0,2.9241813865756208,1,0,0,0,0
4,56.35,1.0749931923871061,0.6969778654214344,1931.0,1,0,0,0,0,0,0,0,0,0,2.862915057231185,1,0,0,0,0
5,69.5,1.1753403145513717,0.6955997326959581,1931.0,1,0,0,0,0,0,0,0,0,0,3.2940026637396986,1,0,0,0,0
6,72.5,1.1944989200350031,0.6925882574810284,1931.0,1,0,0,0,0,0,0,0,0,0,3.7377574326340453,1,0,0,0,0
7,72.0,1.2038862877492047,0.6891854606280006,1931.0,1,0,0,0,0,0,0,0,0,0,3.6018226085039338,1,0,0,0,0
8,67.1,1.1689541127234946,0.686310097287192,1931.0,1,0,0,0,0,0,0,0,0,0,4.551132267448795,1,0,0,0,0
9,61.35,1.1377210491390681,0.6867524608780855,1931.0,1,0,0,0,0,0,0,0,0,0,3.3697395736002522,1,0,0,0,0
10,43.75,1.061208767676661,0.6893045585178565,1931.0,1,0,0,0,0,0,0,0,0,0,2.7890023517864173,1,0,0,0,0
11,30.75,1.0217224979048414,0.6921629078743999,1931.0,1,0,0,0,0,0,0,0,0,0,3.412255841969111,1,0,0,0,0
0,35.15,0.038858911892304886,0.5328107511981535,1919.0,1,0,0,0,0,0,0,0,0,0,2.473569031114239,1,0,0,0,0
1,28.6,0.03892698802124504,0.5331912084848535,1919.0,1,0,0,0,0,0,0,0,0,0,2.2471859687315328,1,0,0,0,0
2,34.05,0.03935064626057163,0.5341882689603431,1919.0,1,0,0,0,0,0,0,0,0,0,2.1869039484974993,1,0,0,0,0
3,51.65,0.04050265298622879,0.536575966414805,1919.0,1,0,0,0,0,0,0,0,0,0,2.3278556561327224,1,0,0,0,0
4,56.35,0.0407194391055722,0.5374287155056843,1919.0,1,0,0,0,0,0,0,0,0,0,2.27908331528216,1,0,0,0,0
5,69.5,0.04452046646027923,0.5363660589462809,1919.0,1,0,0,0,0,0,0,0,0,0,2.6222596065021544,1,0,0,0,0
6,72.5,0.04524617121344709,0.5340439575757328,1919.0,1,0,0,0,0,0,0,0,0,0,2.975519856857646,1,0,0,0,0
7,72.0,0.04560175332383352,0.5314201142191811,1919.0,1,0,0,0,0,0,0,0,0,0,2.8673061014902843,1,0,0,0,0
